State;Period;Month;Weekday;Hour;Sights
FL;2;7;3;H06-11;6
FL;2;7;3;H18-23;2
FL;2;7;4;H12-17;1
FL;2;7;4;H00-05;5
FL;2;7;4;H18-23;2
FL;2;7;5;H12-17;2
FL;2;7;5;H00-05;2
FL;2;7;5;H06-11;1
FL;2;7;5;H18-23;8
FL;2;7;6;H12-17;1
FL;2;7;6;H00-05;5
FL;2;7;6;H06-11;2
FL;2;7;6;H18-23;8
FL;2;7;7;H12-17;1
FL;2;7;7;H00-05;6
FL;2;7;7;H06-11;2
FL;2;7;7;H18-23;4
FL;2;8;1;H00-05;1
FL;2;8;1;H06-11;5
FL;2;8;1;H18-23;5
FL;2;8;2;H00-05;3
FL;2;8;2;H06-11;2
FL;2;8;2;H18-23;6
FL;2;8;3;H00-05;1
FL;2;8;3;H06-11;1
FL;2;8;3;H18-23;5
FL;2;8;4;H00-05;4
FL;2;8;4;H18-23;4
FL;2;8;5;H06-11;1
FL;2;8;5;H18-23;6
FL;2;8;6;H00-05;5
FL;2;8;6;H06-11;2
FL;2;8;6;H18-23;2
FL;2;8;7;H00-05;2
FL;2;8;7;H06-11;1
FL;2;8;7;H18-23;4
FL;2;9;1;H00-05;2
FL;2;9;1;H06-11;1
FL;2;9;1;H18-23;8
FL;2;9;2;H12-17;3
FL;2;9;2;H06-11;3
FL;2;9;2;H18-23;8
FL;2;9;3;H00-05;4
FL;2;9;3;H06-11;1
FL;2;9;3;H18-23;7
FL;2;9;4;H00-05;1
FL;2;9;4;H06-11;2
FL;2;9;4;H18-23;6
FL;2;9;5;H12-17;1
FL;2;9;5;H00-05;3
FL;2;9;5;H06-11;3
FL;2;9;5;H18-23;7
FL;2;9;6;H12-17;1
FL;2;9;6;H00-05;2
FL;2;9;6;H06-11;2
FL;2;9;6;H18-23;8
FL;2;9;7;H12-17;1
FL;2;9;7;H00-05;1
FL;2;9;7;H06-11;1
FL;2;9;7;H18-23;11
FL;2;10;1;H12-17;4
FL;2;10;1;H00-05;1
FL;2;10;1;H06-11;4
FL;2;10;1;H18-23;13
FL;2;10;2;H12-17;1
FL;2;10;2;H00-05;2
FL;2;10;2;H06-11;3
FL;2;10;2;H18-23;6
FL;2;10;3;H12-17;2
FL;2;10;3;H00-05;6
FL;2;10;3;H18-23;12
FL;2;10;4;H12-17;4
FL;2;10;4;H00-05;4
FL;2;10;4;H06-11;1
FL;2;10;4;H18-23;12
FL;2;10;5;H00-05;5
FL;2;10;5;H06-11;1
FL;2;10;5;H18-23;14
FL;2;10;6;H12-17;1
FL;2;10;6;H18-23;9
FL;2;10;7;H12-17;1
FL;2;10;7;H00-05;1
FL;2;10;7;H06-11;3
FL;2;10;7;H18-23;3
FL;2;11;1;H00-05;1
FL;2;11;1;H06-11;1
FL;2;11;1;H18-23;9
FL;2;11;2;H12-17;1
FL;2;11;2;H00-05;1
FL;2;11;2;H06-11;5
FL;2;11;2;H18-23;7
FL;2;11;3;H00-05;3
FL;2;11;3;H18-23;8
FL;2;11;4;H12-17;1
FL;2;11;4;H00-05;2
FL;2;11;4;H18-23;8
FL;2;11;5;H12-17;2
FL;2;11;5;H00-05;2
FL;2;11;5;H18-23;14
FL;2;11;6;H12-17;1
FL;2;11;6;H00-05;2
FL;2;11;6;H06-11;1
FL;2;11;6;H18-23;14
FL;2;11;7;H12-17;1
FL;2;11;7;H00-05;2
FL;2;11;7;H06-11;1
FL;2;11;7;H18-23;7
FL;2;12;1;H00-05;1
FL;2;12;1;H06-11;2
FL;2;12;1;H18-23;10
FL;2;12;2;H00-05;1
FL;2;12;2;H06-11;3
FL;2;12;2;H18-23;5
FL;2;12;3;H12-17;1
FL;2;12;3;H00-05;2
FL;2;12;3;H06-11;3
FL;2;12;3;H18-23;3
FL;2;12;4;H12-17;8
FL;2;12;4;H00-05;5
FL;2;12;4;H18-23;11
FL;2;12;5;H12-17;2
FL;2;12;5;H00-05;3
FL;2;12;5;H18-23;2
FL;2;12;6;H12-17;1
FL;2;12;6;H00-05;3
FL;2;12;6;H18-23;7
FL;2;12;7;H12-17;3
FL;2;12;7;H00-05;3
FL;2;12;7;H18-23;7
FL;3;1;1;H12-17;2
FL;3;1;1;H00-05;1
FL;3;1;1;H06-11;2
FL;3;1;1;H18-23;8
FL;3;1;2;H12-17;1
FL;3;1;2;H00-05;10
FL;3;1;2;H06-11;4
FL;3;1;2;H18-23;13
FL;3;1;3;H12-17;5
FL;3;1;3;H00-05;15
FL;3;1;3;H06-11;6
FL;3;1;3;H18-23;11
FL;3;1;4;H12-17;2
FL;3;1;4;H00-05;2
FL;3;1;4;H06-11;1
FL;3;1;4;H18-23;25
FL;3;1;5;H12-17;2
FL;3;1;5;H00-05;6
FL;3;1;5;H06-11;1
FL;3;1;5;H18-23;19
FL;3;1;6;H12-17;1
FL;3;1;6;H00-05;10
FL;3;1;6;H06-11;2
FL;3;1;6;H18-23;18
FL;3;1;7;H12-17;2
FL;3;1;7;H00-05;11
FL;3;1;7;H06-11;2
FL;3;1;7;H18-23;13
FL;3;2;1;H12-17;2
FL;3;2;1;H00-05;3
FL;3;2;1;H18-23;9
FL;3;2;2;H00-05;3
FL;3;2;2;H06-11;2
FL;3;2;2;H18-23;8
FL;3;2;3;H00-05;1
FL;3;2;3;H06-11;1
FL;3;2;3;H18-23;11
FL;3;2;4;H00-05;1
FL;3;2;4;H06-11;2
FL;3;2;4;H18-23;15
FL;3;2;5;H12-17;1
FL;3;2;5;H00-05;3
FL;3;2;5;H06-11;1
FL;3;2;5;H18-23;12
FL;3;2;6;H12-17;2
FL;3;2;6;H00-05;1
FL;3;2;6;H18-23;15
FL;3;2;7;H12-17;2
FL;3;2;7;H00-05;3
FL;3;2;7;H06-11;2
FL;3;2;7;H18-23;11
FL;3;3;1;H12-17;1
FL;3;3;1;H00-05;5
FL;3;3;1;H06-11;1
FL;3;3;1;H18-23;16
FL;3;3;2;H12-17;9
FL;3;3;2;H06-11;3
FL;3;3;2;H18-23;16
FL;3;3;3;H12-17;1
FL;3;3;3;H00-05;1
FL;3;3;3;H18-23;7
FL;3;3;4;H12-17;3
FL;3;3;4;H06-11;2
FL;3;3;4;H18-23;11
FL;3;3;5;H12-17;2
FL;3;3;5;H00-05;2
FL;3;3;5;H06-11;3
FL;3;3;5;H18-23;18
FL;3;3;6;H00-05;2
FL;3;3;6;H06-11;3
FL;3;3;6;H18-23;18
FL;3;3;7;H12-17;3
FL;3;3;7;H00-05;2
FL;3;3;7;H18-23;8
FL;3;4;1;H12-17;2
FL;3;4;1;H00-05;2
FL;3;4;1;H18-23;9
FL;3;4;2;H12-17;1
FL;3;4;2;H00-05;2
FL;3;4;2;H06-11;1
FL;3;4;2;H18-23;11
FL;3;4;3;H12-17;2
FL;3;4;3;H06-11;1
FL;3;4;3;H18-23;13
FL;3;4;4;H00-05;3
FL;3;4;4;H18-23;12
FL;3;4;5;H12-17;1
FL;3;4;5;H00-05;2
FL;3;4;5;H06-11;2
FL;3;4;5;H18-23;16
FL;3;4;6;H12-17;3
FL;3;4;6;H00-05;3
FL;3;4;6;H18-23;23
FL;3;4;7;H12-17;2
FL;3;4;7;H00-05;4
FL;3;4;7;H06-11;2
FL;3;4;7;H18-23;27
FL;3;5;1;H12-17;1
FL;3;5;1;H00-05;2
FL;3;5;1;H06-11;1
FL;3;5;1;H18-23;7
FL;3;5;2;H12-17;1
FL;3;5;2;H00-05;3
FL;3;5;2;H06-11;2
FL;3;5;2;H18-23;8
FL;3;5;3;H00-05;5
FL;3;5;3;H18-23;5
FL;3;5;4;H06-11;1
FL;3;5;4;H18-23;3
FL;3;5;5;H12-17;3
FL;3;5;5;H00-05;2
FL;3;5;5;H06-11;2
FL;3;5;5;H18-23;10
FL;3;5;6;H12-17;3
FL;3;5;6;H00-05;2
FL;3;5;6;H06-11;1
FL;3;5;6;H18-23;11
FL;3;5;7;H12-17;1
FL;3;5;7;H00-05;4
FL;3;5;7;H18-23;22
FL;3;6;1;H18-23;4
FL;3;6;2;H00-05;3
FL;3;6;2;H06-11;1
FL;3;6;2;H18-23;10
FL;3;6;3;H12-17;1
FL;3;6;3;H00-05;5
FL;3;6;3;H06-11;2
FL;3;6;3;H18-23;10
FL;3;6;4;H12-17;1
FL;3;6;4;H18-23;9
FL;3;6;5;H00-05;2
FL;3;6;5;H18-23;12
FL;3;6;6;H12-17;3
FL;3;6;6;H00-05;1
FL;3;6;6;H18-23;9
FL;3;6;7;H18-23;7
FL;3;7;1;H12-17;2
FL;3;7;1;H00-05;4
FL;3;7;1;H06-11;4
FL;3;7;1;H18-23;11
FL;3;7;2;H00-05;1
FL;3;7;2;H06-11;1
FL;3;7;2;H18-23;3
FL;3;7;3;H12-17;1
FL;3;7;3;H00-05;2
FL;3;7;3;H18-23;10
FL;3;7;4;H00-05;4
FL;3;7;4;H06-11;2
FL;3;7;4;H18-23;12
FL;3;7;5;H00-05;4
FL;3;7;5;H06-11;4
FL;3;7;5;H18-23;16
FL;3;7;6;H00-05;6
FL;3;7;6;H06-11;4
FL;3;7;6;H18-23;10
FL;3;7;7;H00-05;2
FL;3;7;7;H06-11;2
FL;3;7;7;H18-23;16
FL;3;8;1;H00-05;2
FL;3;8;1;H06-11;4
FL;3;8;1;H18-23;10
FL;3;8;2;H12-17;1
FL;3;8;2;H00-05;4
FL;3;8;2;H18-23;4
FL;3;8;3;H12-17;1
FL;3;8;3;H00-05;4
FL;3;8;3;H18-23;7
FL;3;8;4;H12-17;2
FL;3;8;4;H00-05;2
FL;3;8;4;H06-11;1
FL;3;8;4;H18-23;12
FL;3;8;5;H12-17;2
FL;3;8;5;H00-05;3
FL;3;8;5;H06-11;1
FL;3;8;5;H18-23;12
FL;3;8;6;H12-17;2
FL;3;8;6;H00-05;2
FL;3;8;6;H18-23;16
FL;3;8;7;H12-17;1
FL;3;8;7;H00-05;1
FL;3;8;7;H06-11;1
FL;3;8;7;H18-23;7
FL;3;9;1;H12-17;1
FL;3;9;1;H00-05;2
FL;3;9;1;H06-11;2
FL;3;9;1;H18-23;9
FL;3;9;2;H00-05;2
FL;3;9;2;H18-23;12
FL;3;9;3;H06-11;1
FL;3;9;3;H18-23;10
FL;3;9;4;H00-05;1
FL;3;9;4;H06-11;2
FL;3;9;4;H18-23;9
FL;3;9;5;H00-05;3
FL;3;9;5;H06-11;3
FL;3;9;5;H18-23;11
FL;3;9;6;H12-17;1
FL;3;9;6;H00-05;7
FL;3;9;6;H18-23;20
FL;3;9;7;H00-05;4
FL;3;9;7;H06-11;1
FL;3;9;7;H18-23;10
FL;3;10;1;H12-17;3
FL;3;10;1;H06-11;1
FL;3;10;1;H18-23;6
FL;3;10;2;H12-17;2
FL;3;10;2;H00-05;3
FL;3;10;2;H06-11;1
FL;3;10;2;H18-23;6
FL;3;10;3;H12-17;1
FL;3;10;3;H00-05;1
FL;3;10;3;H06-11;2
FL;3;10;3;H18-23;9
FL;3;10;4;H00-05;2
FL;3;10;4;H06-11;3
FL;3;10;4;H18-23;19
FL;3;10;5;H12-17;3
FL;3;10;5;H00-05;3
FL;3;10;5;H06-11;4
FL;3;10;5;H18-23;10
FL;3;10;6;H12-17;2
FL;3;10;6;H00-05;3
FL;3;10;6;H06-11;4
FL;3;10;6;H18-23;12
FL;3;10;7;H12-17;1
FL;3;10;7;H00-05;1
FL;3;10;7;H06-11;3
FL;3;10;7;H18-23;16
FL;3;11;1;H12-17;1
FL;3;11;1;H00-05;6
FL;3;11;1;H18-23;10
FL;3;11;2;H12-17;2
FL;3;11;2;H00-05;1
FL;3;11;2;H06-11;2
FL;3;11;2;H18-23;8
FL;3;11;3;H12-17;2
FL;3;11;3;H00-05;2
FL;3;11;3;H06-11;1
FL;3;11;3;H18-23;8
FL;3;11;4;H12-17;1
FL;3;11;4;H00-05;2
FL;3;11;4;H06-11;1
FL;3;11;4;H18-23;6
FL;3;11;5;H00-05;5
FL;3;11;5;H18-23;16
FL;3;11;6;H12-17;2
FL;3;11;6;H00-05;1
FL;3;11;6;H18-23;17
FL;3;11;7;H12-17;1
FL;3;11;7;H06-11;2
FL;3;11;7;H18-23;13
FL;3;12;1;H12-17;3
FL;3;12;1;H00-05;5
FL;3;12;1;H06-11;3
FL;3;12;1;H18-23;21
FL;3;12;2;H12-17;4
FL;3;12;2;H00-05;5
FL;3;12;2;H06-11;4
FL;3;12;2;H18-23;25
FL;3;12;3;H00-05;3
FL;3;12;3;H06-11;2
FL;3;12;3;H18-23;13
FL;3;12;4;H12-17;1
FL;3;12;4;H00-05;5
FL;3;12;4;H18-23;9
FL;3;12;5;H06-11;2
FL;3;12;5;H18-23;28
FL;3;12;6;H12-17;5
FL;3;12;6;H00-05;2
FL;3;12;6;H06-11;2
FL;3;12;6;H18-23;24
FL;3;12;7;H12-17;1
FL;3;12;7;H00-05;3
FL;3;12;7;H06-11;2
FL;3;12;7;H18-23;23
GA;1;1;1;H00-05;1
GA;1;1;1;H18-23;1
GA;1;1;2;H00-05;2
GA;1;1;3;H18-23;1
GA;1;1;4;H12-17;3
GA;1;1;4;H00-05;1
GA;1;1;4;H06-11;3
GA;1;1;4;H18-23;2
GA;1;1;5;H06-11;1
GA;1;1;6;H18-23;1
GA;1;1;7;H18-23;1
GA;1;2;1;H18-23;1
GA;1;2;3;H18-23;4
GA;1;2;4;H18-23;1
GA;1;2;7;H12-17;1
GA;1;2;7;H00-05;1
GA;1;2;7;H18-23;2
GA;1;3;1;H12-17;1
GA;1;3;1;H00-05;1
GA;1;3;3;H00-05;2
GA;1;3;3;H18-23;4
GA;1;3;4;H12-17;1
GA;1;3;5;H12-17;2
GA;1;3;6;H12-17;1
GA;1;3;6;H06-11;1
GA;1;3;6;H18-23;2
GA;1;3;7;H06-11;1
GA;1;3;7;H18-23;1
GA;1;4;1;H12-17;1
GA;1;4;1;H00-05;1
GA;1;4;1;H18-23;1
GA;1;4;2;H06-11;1
GA;1;4;3;H06-11;1
GA;1;4;4;H00-05;1
GA;1;4;4;H18-23;1
GA;1;4;5;H00-05;1
GA;1;4;5;H18-23;1
GA;1;4;6;H12-17;2
GA;1;4;7;H00-05;1
GA;1;4;7;H18-23;6
GA;1;5;1;H00-05;1
GA;1;5;1;H18-23;1
GA;1;5;2;H18-23;1
GA;1;5;3;H12-17;2
GA;1;5;3;H06-11;1
GA;1;5;3;H18-23;1
GA;1;5;4;H00-05;1
GA;1;5;5;H00-05;1
GA;1;5;6;H12-17;1
GA;1;5;6;H18-23;1
GA;1;5;7;H00-05;1
GA;1;6;1;H12-17;1
GA;1;6;1;H18-23;2
GA;1;6;2;H06-11;1
GA;1;6;3;H00-05;1
GA;1;6;3;H18-23;1
GA;1;6;4;H18-23;5
GA;1;6;5;H06-11;1
GA;1;6;5;H18-23;1
GA;1;6;6;H06-11;2
GA;1;6;6;H18-23;2
GA;1;6;7;H18-23;1
GA;1;7;1;H00-05;1
GA;1;7;2;H18-23;2
GA;1;7;3;H00-05;1
GA;1;7;3;H18-23;3
GA;1;7;4;H06-11;1
GA;1;7;4;H18-23;1
GA;1;7;5;H18-23;1
GA;1;7;7;H00-05;2
GA;1;7;7;H18-23;1
GA;1;8;1;H18-23;1
GA;1;8;2;H00-05;1
GA;1;8;2;H18-23;2
GA;1;8;3;H12-17;1
GA;1;8;3;H06-11;1
GA;1;8;3;H18-23;1
GA;1;8;4;H00-05;1
GA;1;8;4;H18-23;1
GA;1;8;5;H00-05;1
GA;1;8;5;H18-23;1
GA;1;8;6;H00-05;1
GA;1;8;7;H00-05;1
GA;1;8;7;H18-23;1
GA;1;9;1;H00-05;1
GA;1;9;2;H00-05;1
GA;1;9;2;H18-23;2
GA;1;9;3;H00-05;1
GA;1;9;3;H18-23;1
GA;1;9;4;H00-05;1
GA;1;9;4;H18-23;2
GA;1;9;5;H12-17;1
GA;1;9;5;H18-23;3
GA;1;9;6;H12-17;2
GA;1;9;6;H00-05;3
GA;1;9;6;H06-11;1
GA;1;9;6;H18-23;2
GA;1;9;7;H00-05;3
GA;1;9;7;H06-11;1
GA;1;10;1;H12-17;3
GA;1;10;1;H06-11;1
GA;1;10;1;H18-23;3
GA;1;10;2;H18-23;1
GA;1;10;3;H12-17;1
GA;1;10;3;H00-05;1
GA;1;10;3;H18-23;2
GA;1;10;4;H18-23;1
GA;1;10;5;H06-11;1
GA;1;10;6;H00-05;2
GA;1;10;6;H18-23;1
GA;1;10;7;H12-17;2
GA;1;10;7;H18-23;3
GA;1;11;1;H12-17;1
GA;1;11;1;H18-23;3
GA;1;11;2;H12-17;1
GA;1;11;2;H18-23;2
GA;1;11;3;H12-17;1
GA;1;11;3;H00-05;2
GA;1;11;3;H06-11;1
GA;1;11;4;H00-05;1
GA;1;11;4;H18-23;4
GA;1;11;5;H18-23;1
GA;1;11;6;H12-17;1
GA;1;11;6;H00-05;1
GA;1;11;6;H06-11;1
GA;1;11;6;H18-23;3
GA;1;11;7;H00-05;1
GA;1;12;1;H12-17;1
GA;1;12;1;H00-05;1
GA;1;12;1;H18-23;1
GA;1;12;2;H00-05;1
GA;1;12;2;H18-23;1
GA;1;12;3;H12-17;1
GA;1;12;3;H18-23;2
GA;1;12;4;H00-05;2
GA;1;12;4;H18-23;1
GA;1;12;5;H00-05;1
GA;1;12;5;H18-23;1
GA;1;12;6;H12-17;2
GA;1;12;6;H18-23;2
GA;1;12;7;H18-23;2
GA;2;1;1;H00-05;1
GA;2;1;1;H18-23;1
GA;2;1;2;H00-05;3
GA;2;1;2;H18-23;1
GA;2;1;3;H00-05;3
GA;2;1;3;H18-23;3
GA;2;1;4;H12-17;3
GA;2;1;4;H06-11;2
GA;2;1;4;H18-23;4
GA;2;1;5;H12-17;2
GA;2;1;5;H00-05;4
GA;2;1;5;H18-23;6
GA;2;1;6;H00-05;2
GA;2;1;6;H18-23;4
GA;2;1;7;H00-05;3
GA;2;2;1;H12-17;1
GA;2;2;1;H18-23;1
GA;2;2;2;H18-23;2
GA;2;2;3;H12-17;2
GA;2;2;3;H00-05;2
GA;2;2;3;H18-23;4
GA;2;2;4;H00-05;2
GA;2;2;4;H18-23;4
GA;2;2;5;H12-17;3
GA;2;2;5;H00-05;1
GA;2;2;5;H06-11;1
GA;2;2;5;H18-23;2
GA;2;2;6;H12-17;1
GA;2;2;6;H18-23;1
GA;2;2;7;H12-17;1
GA;2;2;7;H18-23;2
GA;2;3;1;H00-05;1
GA;2;3;1;H18-23;5
GA;2;3;2;H06-11;1
GA;2;3;2;H18-23;2
GA;2;3;3;H06-11;1
GA;2;3;3;H18-23;1
GA;2;3;4;H12-17;1
GA;2;3;4;H18-23;4
GA;2;3;5;H12-17;1
GA;2;3;5;H18-23;3
GA;2;3;6;H00-05;2
GA;2;3;6;H18-23;2
GA;2;3;7;H00-05;1
GA;2;3;7;H18-23;2
GA;2;4;1;H00-05;2
GA;2;4;1;H06-11;2
GA;2;4;1;H18-23;1
GA;2;4;2;H00-05;3
GA;2;4;2;H18-23;4
GA;2;4;3;H12-17;2
GA;2;4;3;H00-05;1
GA;2;4;4;H00-05;1
GA;2;4;4;H18-23;1
GA;2;4;5;H06-11;2
GA;2;4;5;H18-23;4
GA;2;4;6;H12-17;2
GA;2;4;6;H00-05;2
GA;2;4;6;H18-23;3
GA;2;4;7;H00-05;1
GA;2;4;7;H18-23;2
GA;2;5;1;H00-05;1
GA;2;5;1;H18-23;3
GA;2;5;2;H00-05;2
GA;2;5;2;H18-23;4
GA;2;5;3;H12-17;2
GA;2;5;3;H00-05;2
GA;2;5;3;H18-23;2
GA;2;5;4;H00-05;1
GA;2;5;4;H18-23;1
GA;2;5;5;H00-05;1
GA;2;5;5;H18-23;2
GA;2;5;6;H00-05;1
GA;2;5;7;H12-17;1
GA;2;5;7;H00-05;1
GA;2;5;7;H18-23;2
GA;2;6;1;H12-17;3
GA;2;6;1;H18-23;1
GA;2;6;2;H00-05;1
GA;2;6;2;H18-23;3
GA;2;6;3;H18-23;1
GA;2;6;4;H00-05;1
GA;2;6;4;H06-11;1
GA;2;6;5;H18-23;5
GA;2;6;6;H06-11;1
GA;2;6;7;H18-23;2
GA;2;7;1;H12-17;1
GA;2;7;1;H00-05;1
GA;2;7;1;H06-11;1
GA;2;7;1;H18-23;2
GA;2;7;2;H00-05;1
GA;2;7;3;H06-11;1
GA;2;7;3;H18-23;5
GA;2;7;4;H12-17;1
GA;2;7;4;H00-05;1
GA;2;7;4;H06-11;1
GA;2;7;4;H18-23;4
GA;2;7;5;H00-05;2
GA;2;7;5;H06-11;1
GA;2;7;5;H18-23;2
GA;2;7;6;H18-23;2
GA;2;7;7;H00-05;1
GA;2;7;7;H18-23;5
GA;2;8;1;H00-05;1
GA;2;8;1;H06-11;4
GA;2;8;1;H18-23;1
GA;2;8;2;H00-05;1
GA;2;8;2;H06-11;2
GA;2;8;2;H18-23;1
GA;2;8;3;H18-23;3
GA;2;8;4;H18-23;1
GA;2;8;5;H12-17;1
GA;2;8;5;H00-05;2
GA;2;8;5;H06-11;1
GA;2;8;5;H18-23;1
GA;2;8;6;H18-23;2
GA;2;8;7;H00-05;1
GA;2;8;7;H06-11;2
GA;2;8;7;H18-23;2
GA;2;9;1;H00-05;1
GA;2;9;1;H06-11;1
GA;2;9;1;H18-23;2
GA;2;9;2;H12-17;1
GA;2;9;2;H00-05;2
GA;2;9;2;H06-11;2
GA;2;9;2;H18-23;3
GA;2;9;3;H00-05;2
GA;2;9;3;H18-23;2
GA;2;9;4;H12-17;1
GA;2;9;4;H00-05;1
GA;2;9;4;H18-23;5
GA;2;9;5;H00-05;1
GA;2;9;5;H06-11;1
GA;2;9;5;H18-23;2
GA;2;9;6;H00-05;2
GA;2;9;6;H06-11;1
GA;2;9;6;H18-23;3
GA;2;9;7;H00-05;4
GA;2;9;7;H18-23;6
GA;2;10;1;H12-17;1
GA;2;10;1;H00-05;1
GA;2;10;2;H12-17;1
GA;2;10;2;H06-11;2
GA;2;10;2;H18-23;4
GA;2;10;3;H00-05;1
GA;2;10;3;H06-11;1
GA;2;10;3;H18-23;4
GA;2;10;4;H06-11;1
GA;2;10;4;H18-23;1
GA;2;10;5;H06-11;1
GA;2;10;5;H18-23;8
GA;2;10;6;H12-17;1
GA;2;10;6;H00-05;1
GA;2;10;6;H06-11;2
GA;2;10;6;H18-23;2
GA;2;10;7;H12-17;4
GA;2;10;7;H00-05;1
GA;2;10;7;H06-11;1
GA;2;10;7;H18-23;2
GA;2;11;1;H00-05;1
GA;2;11;1;H18-23;4
GA;2;11;2;H12-17;1
GA;2;11;2;H00-05;1
GA;2;11;2;H06-11;1
GA;2;11;2;H18-23;12
GA;2;11;3;H12-17;1
GA;2;11;3;H00-05;3
GA;2;11;3;H06-11;1
GA;2;11;3;H18-23;3
GA;2;11;4;H06-11;2
GA;2;11;4;H18-23;3
GA;2;11;5;H00-05;1
GA;2;11;5;H06-11;1
GA;2;11;5;H18-23;2
GA;2;11;6;H12-17;1
GA;2;11;6;H18-23;4
GA;2;11;7;H00-05;2
GA;2;11;7;H18-23;1
GA;2;12;1;H12-17;1
GA;2;12;1;H06-11;3
GA;2;12;1;H18-23;1
GA;2;12;2;H00-05;1
GA;2;12;2;H06-11;1
GA;2;12;2;H18-23;2
GA;2;12;3;H12-17;2
GA;2;12;3;H00-05;1
GA;2;12;3;H18-23;1
GA;2;12;4;H00-05;1
GA;2;12;4;H06-11;2
GA;2;12;4;H18-23;1
GA;2;12;5;H06-11;4
GA;2;12;5;H18-23;3
GA;2;12;6;H12-17;1
GA;2;12;6;H00-05;1
GA;2;12;6;H18-23;3
GA;2;12;7;H12-17;1
GA;3;1;1;H12-17;1
GA;3;1;1;H00-05;1
GA;3;1;1;H18-23;3
GA;3;1;2;H18-23;3
GA;3;1;3;H12-17;1
GA;3;1;3;H00-05;2
GA;3;1;3;H18-23;11
GA;3;1;4;H00-05;1
GA;3;1;4;H18-23;4
GA;3;1;5;H00-05;1
GA;3;1;5;H18-23;2
GA;3;1;6;H12-17;1
GA;3;1;6;H00-05;1
GA;3;1;6;H06-11;2
GA;3;1;6;H18-23;4
GA;3;1;7;H12-17;1
GA;3;1;7;H00-05;1
GA;3;1;7;H06-11;1
GA;3;1;7;H18-23;6
GA;3;2;1;H00-05;1
GA;3;2;1;H18-23;2
GA;3;2;2;H12-17;2
GA;3;2;3;H12-17;1
GA;3;2;3;H06-11;1
GA;3;2;3;H18-23;3
GA;3;2;4;H00-05;1
GA;3;2;4;H06-11;1
GA;3;2;4;H18-23;3
GA;3;2;5;H12-17;1
GA;3;2;5;H00-05;1
GA;3;2;5;H06-11;2
GA;3;2;5;H18-23;5
GA;3;2;6;H06-11;1
GA;3;2;6;H18-23;3
GA;3;2;7;H18-23;1
GA;3;3;1;H12-17;1
GA;3;3;1;H18-23;6
GA;3;3;2;H06-11;1
GA;3;3;2;H18-23;1
GA;3;3;3;H12-17;1
GA;3;3;3;H18-23;7
GA;3;3;4;H18-23;6
GA;3;3;5;H18-23;7
GA;3;3;6;H06-11;1
GA;3;3;6;H18-23;3
GA;3;3;7;H12-17;1
GA;3;3;7;H00-05;2
GA;3;3;7;H18-23;2
GA;3;4;1;H00-05;1
GA;3;4;1;H18-23;5
GA;3;4;2;H18-23;4
GA;3;4;3;H00-05;1
GA;3;4;3;H06-11;1
GA;3;4;3;H18-23;8
GA;3;4;4;H18-23;2
GA;3;4;5;H12-17;1
GA;3;4;5;H18-23;5
GA;3;4;6;H12-17;1
GA;3;4;6;H18-23;2
GA;3;4;7;H00-05;1
GA;3;4;7;H18-23;2
GA;3;5;1;H00-05;2
GA;3;5;1;H18-23;1
GA;3;5;2;H12-17;1
GA;3;5;2;H06-11;1
GA;3;5;2;H18-23;4
GA;3;5;3;H18-23;6
GA;3;5;4;H06-11;1
GA;3;5;4;H18-23;3
GA;3;5;5;H18-23;2
GA;3;5;6;H06-11;2
GA;3;5;6;H18-23;7
GA;3;5;7;H00-05;1
GA;3;5;7;H18-23;3
GA;3;6;1;H00-05;1
GA;3;6;1;H18-23;1
GA;3;6;2;H12-17;1
GA;3;6;2;H00-05;1
GA;3;6;2;H18-23;1
GA;3;6;3;H00-05;1
GA;3;6;4;H18-23;2
GA;3;6;5;H00-05;1
GA;3;6;5;H18-23;10
GA;3;6;6;H06-11;1
GA;3;6;6;H18-23;5
GA;3;6;7;H18-23;3
GA;3;7;1;H12-17;1
GA;3;7;1;H06-11;1
GA;3;7;1;H18-23;1
GA;3;7;2;H00-05;1
GA;3;7;2;H06-11;1
GA;3;7;2;H18-23;4
GA;3;7;3;H12-17;1
GA;3;7;3;H00-05;2
GA;3;7;3;H18-23;5
GA;3;7;4;H06-11;1
GA;3;7;5;H12-17;1
GA;3;7;5;H00-05;1
GA;3;7;5;H18-23;1
GA;3;7;6;H12-17;2
GA;3;7;6;H00-05;2
GA;3;7;6;H18-23;10
GA;3;7;7;H12-17;1
GA;3;7;7;H00-05;2
GA;3;8;1;H12-17;1
GA;3;8;1;H00-05;2
GA;3;8;1;H06-11;3
GA;3;8;1;H18-23;3
GA;3;8;2;H12-17;2
GA;3;8;2;H18-23;3
GA;3;8;3;H00-05;1
GA;3;8;4;H12-17;1
GA;3;8;4;H00-05;1
GA;3;8;4;H18-23;1
GA;3;8;5;H00-05;1
GA;3;8;5;H18-23;1
GA;3;8;6;H12-17;1
GA;3;8;6;H18-23;4
GA;3;8;7;H00-05;1
GA;3;8;7;H18-23;5
GA;3;9;1;H00-05;3
GA;3;9;1;H18-23;4
GA;3;9;2;H12-17;3
GA;3;9;2;H06-11;1
GA;3;9;2;H18-23;4
GA;3;9;3;H12-17;1
GA;3;9;3;H18-23;5
GA;3;9;4;H12-17;1
GA;3;9;4;H00-05;1
GA;3;9;4;H18-23;7
GA;3;9;5;H18-23;3
GA;3;9;6;H00-05;2
